"typeResult","idGame","slugTeam","idTeam","teamName","cityTeam","minExact","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blk","blka","pf","pfd"
"team",22200527,"SAS",1610612759,"Spurs","San Antonio",240,15,22,8,62,9,21,7,42,7,2,23,21
"team",22200527,"NYK",1610612752,"Knicks","New York",240,9,21,7,42,15,22,8,62,2,7,21,23
"team",22200523,"OKC",1610612760,"Thunder","Oklahoma City",240,22,18,6,56,13,10,15,66,1,11,27,17
"team",22200523,"CHA",1610612766,"Hornets","Charlotte",240,13,10,15,66,22,18,6,56,11,1,17,27
"team",22200537,"UTA",1610612762,"Jazz","Utah",240,19,12,8,70,18,16,13,68,2,3,20,21
"team",22200537,"SAC",1610612758,"Kings","Sacramento",240,18,16,13,68,19,12,8,70,3,2,21,20
"team",22200530,"LAL",1610612747,"Lakers","Los Angeles",240,8,16,23,74,13,18,5,56,6,5,17,19
"team",22200530,"ATL",1610612737,"Hawks","Atlanta",240,13,18,5,56,8,16,23,74,5,6,19,17
"team",22200531,"TOR",1610612761,"Raptors","Toronto",240,34,10,16,48,7,9,17,34,3,1,22,17
"team",22200531,"PHX",1610612756,"Suns","Phoenix",240,7,9,17,34,34,10,16,48,1,3,17,22
"team",22200536,"POR",1610612757,"Trail Blazers","Portland",240,14,19,10,48,20,7,16,46,4,2,20,22
"team",22200536,"GSW",1610612744,"Warriors","Golden State",240,20,7,16,46,14,19,10,48,2,4,22,20
"team",22200532,"DET",1610612765,"Pistons","Detroit",240,20,22,4,38,24,16,18,66,1,4,16,20
"team",22200532,"CHI",1610612741,"Bulls","Chicago",240,24,16,18,66,20,22,4,38,4,1,20,16
"team",22200529,"WAS",1610612764,"Wizards","Washington",240,7,5,17,46,21,12,14,62,10,2,18,18
"team",22200529,"ORL",1610612753,"Magic","Orlando",240,21,12,14,62,7,5,17,46,2,10,18,18
"team",22200533,"MIN",1610612750,"Timberwolves","Minnesota",240,18,15,20,60,9,26,15,50,5,8,28,25
"team",22200533,"MIL",1610612749,"Bucks","Milwaukee",240,9,26,15,50,18,15,20,60,8,5,25,28
"team",22200534,"PHI",1610612755,"76ers","Philadelphia",240,19,6,8,44,30,14,30,52,7,3,22,20
"team",22200534,"NOP",1610612740,"Pelicans","New Orleans",240,30,14,30,52,19,6,8,44,3,7,20,22
"team",22200535,"MIA",1610612748,"Heat","Miami",240,19,12,15,42,15,4,14,48,4,1,19,19
"team",22200535,"DEN",1610612743,"Nuggets","Denver",240,15,4,14,48,19,12,15,42,1,4,19,19
"team",22200545,"PHI",1610612755,"76ers","Philadelphia",240,17,13,12,66,12,17,7,42,9,6,24,21
"team",22200545,"OKC",1610612760,"Thunder","Oklahoma City",240,12,17,7,42,17,13,12,66,6,9,21,24
"team",22200546,"UTA",1610612762,"Jazz","Utah",240,15,22,6,32,25,15,13,54,3,1,23,32
"team",22200546,"MIA",1610612748,"Heat","Miami",240,25,15,13,54,15,22,6,32,1,3,32,23
"team",22200544,"MIN",1610612750,"Timberwolves","Minnesota",240,13,6,11,42,17,22,24,56,5,6,22,22
"team",22200544,"DET",1610612765,"Pistons","Detroit",240,17,22,24,56,13,6,11,42,6,5,22,22
"team",22200539,"CHA",1610612766,"Hornets","Charlotte",240,21,19,11,52,12,4,18,58,2,6,17,16
"team",22200539,"BKN",1610612751,"Nets","Brooklyn",240,12,4,18,58,21,19,11,52,6,2,16,17
"team",22200543,"NOP",1610612740,"Pelicans","New Orleans",240,25,18,13,44,23,17,26,74,4,11,21,27
"team",22200543,"MEM",1610612763,"Grizzlies","Memphis",240,23,17,26,74,25,18,13,44,11,4,27,21
"team",22200541,"NYK",1610612752,"Knicks","New York",240,37,21,9,36,9,11,6,28,5,6,20,24
"team",22200541,"HOU",1610612745,"Rockets","Houston",240,9,11,6,28,37,21,9,36,6,5,24,20
"team",22200542,"SAS",1610612759,"Spurs","San Antonio",240,4,32,14,64,19,10,4,50,0,3,21,24
"team",22200542,"DAL",1610612742,"Mavericks","Dallas",240,19,10,4,50,4,32,14,64,3,0,24,21
"team",22200540,"CLE",1610612739,"Cavaliers","Cleveland",240,16,25,10,44,20,2,21,54,5,6,18,15
"team",22200540,"CHI",1610612741,"Bulls","Chicago",240,20,2,21,54,16,25,10,44,6,5,15,18
"team",22200538,"LAC",1610612746,"Clippers","LA",240,16,8,16,40,15,11,15,58,6,4,23,20
"team",22200538,"IND",1610612754,"Pacers","Indiana",240,15,11,15,58,16,8,16,40,4,6,20,23
"team",22200548,"WAS",1610612764,"Wizards","Washington",240,17,17,22,72,18,20,8,26,6,3,10,15
"team",22200548,"MIL",1610612749,"Bucks","Milwaukee",240,18,20,8,26,17,17,22,72,3,6,15,10
"team",22200547,"SAC",1610612758,"Kings","Sacramento",240,7,11,17,44,24,15,18,64,4,8,18,18
"team",22200547,"MEM",1610612763,"Grizzlies","Memphis",240,24,15,18,64,7,11,17,44,8,4,18,18
"team",22200549,"DEN",1610612743,"Nuggets","Denver",240,16,3,11,46,20,15,12,60,4,3,17,15
"team",22200549,"BOS",1610612738,"Celtics","Boston",240,20,15,12,60,16,3,11,46,3,4,15,17
"team",22200550,"PHX",1610612756,"Suns","Phoenix",240,11,17,0,28,6,9,2,36,0,2,17,13
"team",22200550,"NYK",1610612752,"Knicks","New York",240,6,9,2,36,11,17,0,28,2,0,13,17
"team",22200556,"HOU",1610612745,"Rockets","Houston",240,8,9,5,50,14,17,7,40,4,6,28,19
"team",22200556,"DAL",1610612742,"Mavericks","Dallas",240,14,17,7,40,8,9,5,50,6,4,19,28
"team",22200559,"POR",1610612757,"Trail Blazers","Portland",240,37,12,34,56,17,14,17,52,6,4,27,27
"team",22200559,"DET",1610612765,"Pistons","Detroit",240,17,14,17,52,37,12,34,56,4,6,27,27
"team",22200560,"MIA",1610612748,"Heat","Miami",240,20,18,13,48,13,4,7,28,2,1,23,18
"team",22200560,"LAC",1610612746,"Clippers","LA",240,13,4,7,28,20,18,13,48,1,2,18,23
"team",22200558,"GSW",1610612744,"Warriors","Golden State",290,18,20,15,58,21,6,12,72,6,10,23,17
"team",22200558,"ATL",1610612737,"Hawks","Atlanta",290,21,6,12,72,18,20,15,58,10,6,17,23
"team",22200555,"SAS",1610612759,"Spurs","San Antonio",240,17,15,22,58,24,12,24,58,4,7,13,16
"team",22200555,"BKN",1610612751,"Nets","Brooklyn",240,24,12,24,58,17,15,22,58,7,4,16,13
"team",22200557,"MIN",1610612750,"Timberwolves","Minnesota",240,14,16,15,58,11,10,29,54,4,1,22,21
"team",22200557,"DEN",1610612743,"Nuggets","Denver",240,11,10,29,54,14,16,15,58,1,4,21,22
"team",22200552,"CLE",1610612739,"Cavaliers","Cleveland",265,9,24,6,56,13,16,12,54,3,2,27,33
"team",22200552,"CHI",1610612741,"Bulls","Chicago",265,13,16,12,54,9,24,6,56,2,3,33,27
"team",22200553,"TOR",1610612761,"Raptors","Toronto",240,20,18,10,42,15,18,23,62,11,2,27,19
"team",22200553,"IND",1610612754,"Pacers","Indiana",240,15,18,23,62,20,18,10,42,2,11,19,27
"team",22200551,"LAL",1610612747,"Lakers","Los Angeles",240,15,4,19,56,10,6,17,54,5,7,21,22
"team",22200551,"CHA",1610612766,"Hornets","Charlotte",240,10,6,17,54,15,4,19,56,7,5,22,21
"team",22200554,"PHI",1610612755,"76ers","Philadelphia",240,20,9,22,42,9,14,24,52,6,6,22,22
"team",22200554,"NOP",1610612740,"Pelicans","New Orleans",240,9,14,24,52,20,9,22,42,6,6,22,22
"team",22200562,"OKC",1610612760,"Thunder","Oklahoma City",240,27,16,21,70,18,13,9,46,3,7,23,15
"team",22200562,"BOS",1610612738,"Celtics","Boston",240,18,13,9,46,27,16,21,70,7,3,15,23
"team",22200561,"WAS",1610612764,"Wizards","Washington",240,16,13,15,60,16,21,20,66,4,6,16,14
"team",22200561,"MIL",1610612749,"Bucks","Milwaukee",240,16,21,20,66,16,13,15,60,6,4,14,16
"team",22200563,"UTA",1610612762,"Jazz","Utah",240,27,24,7,48,6,10,5,52,3,4,19,26
"team",22200563,"SAC",1610612758,"Kings","Sacramento",240,6,10,5,52,27,24,7,48,4,3,26,19
"team",22200570,"CHI",1610612741,"Bulls","Chicago",240,13,8,6,52,13,5,16,48,7,7,16,22
"team",22200570,"BKN",1610612751,"Nets","Brooklyn",240,13,5,16,48,13,8,6,52,7,7,22,16
"team",22200569,"TOR",1610612761,"Raptors","Toronto",265,32,10,23,46,9,6,16,44,4,4,23,24
"team",22200569,"MIL",1610612749,"Bucks","Milwaukee",265,9,6,16,44,32,10,23,46,4,4,24,23
"team",22200572,"NOP",1610612740,"Pelicans","New Orleans",240,25,22,15,50,13,20,17,50,6,4,19,22
"team",22200572,"HOU",1610612745,"Rockets","Houston",240,13,20,17,50,25,22,15,50,4,6,22,19
"team",22200568,"SAS",1610612759,"Spurs","San Antonio",240,18,8,4,46,15,25,5,52,3,6,24,21
"team",22200568,"NYK",1610612752,"Knicks","New York",240,15,25,5,52,18,8,4,46,6,3,21,24
"team",22200575,"SAC",1610612758,"Kings","Sacramento",240,16,9,11,60,16,10,18,56,3,4,19,21
"team",22200575,"ATL",1610612737,"Hawks","Atlanta",240,16,10,18,56,16,9,11,60,4,3,21,19
"team",22200567,"PHI",1610612755,"76ers","Philadelphia",265,21,17,18,62,11,19,32,62,7,8,19,18
"team",22200567,"IND",1610612754,"Pacers","Indiana",265,11,19,32,62,21,17,18,62,8,7,18,19
"team",22200566,"ORL",1610612753,"Magic","Orlando",240,6,13,9,48,20,7,9,30,5,3,22,23
"team",22200566,"OKC",1610612760,"Thunder","Oklahoma City",240,20,7,9,30,6,13,9,48,3,5,23,22
"team",22200565,"PHX",1610612756,"Suns","Phoenix",240,8,9,3,36,12,8,6,38,3,4,19,17
"team",22200565,"CLE",1610612739,"Cavaliers","Cleveland",240,12,8,6,38,8,9,3,36,4,3,17,19
"team",22200564,"MEM",1610612763,"Grizzlies","Memphis",240,14,9,20,64,14,9,23,52,8,8,16,23
"team",22200564,"CHA",1610612766,"Hornets","Charlotte",240,14,9,23,52,14,9,20,64,8,8,23,16
"team",22200573,"GSW",1610612744,"Warriors","Golden State",240,14,13,13,52,22,17,17,52,4,1,20,11
"team",22200573,"DET",1610612765,"Pistons","Detroit",240,22,17,17,52,14,13,13,52,1,4,11,20
"team",22200574,"MIA",1610612748,"Heat","Miami",240,23,28,12,66,11,14,9,60,4,4,20,18
"team",22200574,"LAL",1610612747,"Lakers","Los Angeles",240,11,14,9,60,23,28,12,66,4,4,18,20
"team",22200571,"POR",1610612757,"Trail Blazers","Portland",240,23,10,9,38,22,16,11,54,7,6,30,30
"team",22200571,"MIN",1610612750,"Timberwolves","Minnesota",240,22,16,11,54,23,10,9,38,6,7,30,30
"team",22200578,"UTA",1610612762,"Jazz","Utah",240,21,14,18,52,13,19,11,46,5,3,20,21
"team",22200578,"HOU",1610612745,"Rockets","Houston",240,13,19,11,46,21,14,18,52,3,5,21,20
"team",22200577,"DAL",1610612742,"Mavericks","Dallas",240,7,16,10,44,11,13,11,42,3,8,19,22
"team",22200577,"BOS",1610612738,"Celtics","Boston",240,11,13,11,42,7,16,10,44,8,3,22,19
"team",22200576,"ORL",1610612753,"Magic","Orlando",240,14,13,17,40,14,14,19,64,3,3,22,22
"team",22200576,"MEM",1610612763,"Grizzlies","Memphis",240,14,14,19,64,14,13,17,40,3,3,22,22
"team",22200579,"LAC",1610612746,"Clippers","LA",240,12,16,15,54,11,17,30,60,3,5,14,16
"team",22200579,"DEN",1610612743,"Nuggets","Denver",240,11,17,30,60,12,16,15,54,5,3,16,14
"team",22200581,"PHI",1610612755,"76ers","Philadelphia",240,20,16,16,38,10,11,18,46,3,4,15,14
"team",22200581,"CHI",1610612741,"Bulls","Chicago",240,10,11,18,46,20,16,16,38,4,3,14,15
"team",22200580,"POR",1610612757,"Trail Blazers","Portland",240,15,16,12,48,29,4,26,50,1,6,19,22
"team",22200580,"IND",1610612754,"Pacers","Indiana",240,29,4,26,50,15,16,12,48,6,1,22,19
"team",22200590,"LAL",1610612747,"Lakers","Los Angeles",240,11,13,26,66,20,12,12,50,5,5,18,15
"team",22200590,"ATL",1610612737,"Hawks","Atlanta",240,20,12,12,50,11,13,26,66,5,5,15,18
"team",22200582,"TOR",1610612761,"Raptors","Toronto",240,17,13,19,42,11,17,3,30,3,4,23,23
"team",22200582,"NYK",1610612752,"Knicks","New York",240,11,17,3,30,17,13,19,42,4,3,23,23
"team",22200586,"NOP",1610612740,"Pelicans","New Orleans",240,13,17,16,42,17,24,14,36,4,12,20,23
"team",22200586,"BKN",1610612751,"Nets","Brooklyn",240,17,24,14,36,13,17,16,42,12,4,23,20
"team",22200587,"MIN",1610612750,"Timberwolves","Minnesota",240,13,8,16,64,18,12,19,64,7,3,22,19
"team",22200587,"LAC",1610612746,"Clippers","LA",240,18,12,19,64,13,8,16,64,3,7,19,22
"team",22200584,"WAS",1610612764,"Wizards","Washington",240,9,13,6,58,32,17,16,66,2,6,18,26
"team",22200584,"OKC",1610612760,"Thunder","Oklahoma City",240,32,17,16,66,9,13,6,58,6,2,26,18
"team",22200585,"SAS",1610612759,"Spurs","San Antonio",240,14,9,8,68,23,23,13,64,4,0,16,22
"team",22200585,"DET",1610612765,"Pistons","Detroit",240,23,23,13,64,14,9,8,68,0,4,22,16
"team",22200583,"MIL",1610612749,"Bucks","Milwaukee",240,1,11,8,22,33,24,10,54,4,3,18,17
"team",22200583,"CHA",1610612766,"Hornets","Charlotte",240,33,24,10,54,1,11,8,22,3,4,17,18
"team",22200588,"DEN",1610612743,"Nuggets","Denver",240,14,19,15,50,18,16,17,60,4,5,23,18
"team",22200588,"CLE",1610612739,"Cavaliers","Cleveland",240,18,16,17,60,14,19,15,50,5,4,18,23
"team",22200589,"PHX",1610612756,"Suns","Phoenix",240,15,11,4,48,18,4,10,34,2,3,20,14
"team",22200589,"MIA",1610612748,"Heat","Miami",240,18,4,10,34,15,11,4,48,3,2,14,20
"team",22200592,"UTA",1610612762,"Jazz","Utah",240,11,7,12,68,12,7,16,40,2,4,24,22
"team",22200592,"CHI",1610612741,"Bulls","Chicago",240,12,7,16,40,11,7,12,68,4,2,22,24
"team",22200593,"NOP",1610612740,"Pelicans","New Orleans",240,24,17,15,68,15,11,9,54,4,7,25,24
"team",22200593,"DAL",1610612742,"Mavericks","Dallas",240,15,11,9,54,24,17,15,68,7,4,24,25
"team",22200594,"ORL",1610612753,"Magic","Orlando",240,24,18,17,52,10,14,11,26,2,1,14,17
"team",22200594,"GSW",1610612744,"Warriors","Golden State",240,10,14,11,26,24,18,17,52,1,2,17,14
"team",22200595,"SAC",1610612758,"Kings","Sacramento",240,28,17,7,48,19,12,8,70,4,3,26,25
"team",22200595,"LAL",1610612747,"Lakers","Los Angeles",240,19,12,8,70,28,17,7,48,3,4,25,26
"team",22200591,"SAS",1610612759,"Spurs","San Antonio",240,19,16,3,72,14,19,10,54,3,10,20,15
"team",22200591,"BOS",1610612738,"Celtics","Boston",240,14,19,10,54,19,16,3,72,10,3,15,20
"team",22200596,"PHI",1610612755,"76ers","Philadelphia",240,23,20,15,68,18,6,16,64,5,2,17,20
"team",22200596,"DET",1610612765,"Pistons","Detroit",240,18,6,16,64,23,20,15,68,2,5,20,17
"team",22200598,"IND",1610612754,"Pacers","Indiana",240,23,10,19,46,27,15,14,48,7,4,22,26
"team",22200598,"CHA",1610612766,"Hornets","Charlotte",240,27,15,14,48,23,10,19,46,4,7,26,22
"team",22200600,"UTA",1610612762,"Jazz","Utah",240,13,16,18,64,27,24,25,58,9,7,18,19
"team",22200600,"MEM",1610612763,"Grizzlies","Memphis",240,27,24,25,58,13,16,18,64,7,9,19,18
"team",22200599,"MIA",1610612748,"Heat","Miami",240,18,14,9,40,11,12,16,40,4,8,17,21
"team",22200599,"BKN",1610612751,"Nets","Brooklyn",240,11,12,16,40,18,14,9,40,8,4,21,17
"team",22200601,"MIN",1610612750,"Timberwolves","Minnesota",240,24,10,27,48,22,11,22,42,4,7,18,19
"team",22200601,"HOU",1610612745,"Rockets","Houston",240,22,11,22,42,24,10,27,48,7,4,19,18
"team",22200602,"OKC",1610612760,"Thunder","Oklahoma City",240,13,12,7,56,6,14,0,24,8,1,26,19
"team",22200602,"DAL",1610612742,"Mavericks","Dallas",240,6,14,0,24,13,12,7,56,1,8,19,26
"team",22200604,"LAC",1610612746,"Clippers","LA",240,13,21,18,40,14,11,14,58,5,9,19,18
"team",22200604,"ATL",1610612737,"Hawks","Atlanta",240,14,11,14,58,13,21,18,40,9,5,18,19
"team",22200597,"TOR",1610612761,"Raptors","Toronto",240,29,17,19,42,13,13,16,46,8,4,28,24
"team",22200597,"POR",1610612757,"Trail Blazers","Portland",240,13,13,16,46,29,17,19,42,4,8,24,28
"team",22200603,"PHX",1610612756,"Suns","Phoenix",240,16,4,4,38,25,4,13,52,2,5,14,12
"team",22200603,"CLE",1610612739,"Cavaliers","Cleveland",240,25,4,13,52,16,4,4,38,5,2,12,14
"team",22200606,"CHI",1610612741,"Bulls","Chicago",240,9,10,3,42,13,4,11,44,1,7,18,12
"team",22200606,"BOS",1610612738,"Celtics","Boston",240,13,4,11,44,9,10,3,42,7,1,12,18
"team",22200609,"LAL",1610612747,"Lakers","Los Angeles",240,15,11,11,52,23,20,21,52,2,11,14,19
"team",22200609,"DEN",1610612743,"Nuggets","Denver",240,23,20,21,52,15,11,11,52,11,2,19,14
"team",22200610,"SAC",1610612758,"Kings","Sacramento",240,19,11,13,46,13,11,8,42,1,7,16,18
"team",22200610,"ORL",1610612753,"Magic","Orlando",240,13,11,8,42,19,11,13,46,7,1,18,16
"team",22200608,"SAS",1610612759,"Spurs","San Antonio",240,11,9,19,54,14,16,24,52,1,7,24,15
"team",22200608,"MEM",1610612763,"Grizzlies","Memphis",240,14,16,24,52,11,9,19,54,7,1,15,24
"team",22200605,"WAS",1610612764,"Wizards","Washington",240,9,18,8,46,41,21,27,74,1,5,25,21
"team",22200605,"NOP",1610612740,"Pelicans","New Orleans",240,41,21,27,74,9,18,8,46,5,1,21,25
"team",22200607,"NYK",1610612752,"Knicks","New York",240,12,23,4,44,8,21,4,30,1,5,14,17
"team",22200607,"MIL",1610612749,"Bucks","Milwaukee",240,8,21,4,30,12,23,4,44,5,1,17,14
"team",22200611,"OKC",1610612760,"Thunder","Oklahoma City",240,27,22,13,60,20,26,14,42,3,4,27,19
"team",22200611,"MIA",1610612748,"Heat","Miami",240,20,26,14,42,27,22,13,60,4,3,19,27
"team",22200613,"TOR",1610612761,"Raptors","Toronto",240,12,20,13,44,13,4,17,56,4,4,17,19
"team",22200613,"CHA",1610612766,"Hornets","Charlotte",240,13,4,17,56,12,20,13,44,4,4,19,17
"team",22200612,"PHI",1610612755,"76ers","Philadelphia",240,22,11,25,82,14,7,22,32,8,5,29,22
"team",22200612,"DET",1610612765,"Pistons","Detroit",240,14,7,22,32,22,11,25,82,5,8,22,29
"team",22200617,"LAC",1610612746,"Clippers","LA",240,18,20,8,46,10,6,5,32,4,6,23,17
"team",22200617,"DAL",1610612742,"Mavericks","Dallas",240,10,6,5,32,18,20,8,46,6,4,17,23
"team",22200616,"POR",1610612757,"Trail Blazers","Portland",240,27,11,22,70,22,11,14,48,7,2,22,20
"team",22200616,"ORL",1610612753,"Magic","Orlando",240,22,11,14,48,27,11,22,70,2,7,20,22
"team",22200614,"UTA",1610612762,"Jazz","Utah",240,14,27,2,48,22,10,17,54,3,7,17,25
"team",22200614,"CLE",1610612739,"Cavaliers","Cleveland",240,22,10,17,54,14,27,2,48,7,3,25,17
"team",22200615,"PHX",1610612756,"Suns","Phoenix",240,16,25,11,48,25,20,18,34,7,2,22,26
"team",22200615,"GSW",1610612744,"Warriors","Golden State",240,25,20,18,34,16,25,11,48,2,7,26,22
"team",22200619,"WAS",1610612764,"Wizards","Washington",240,19,15,12,54,11,17,4,50,3,6,18,19
"team",22200619,"CHI",1610612741,"Bulls","Chicago",240,11,17,4,50,19,15,12,54,6,3,19,18
"team",22200618,"MIN",1610612750,"Timberwolves","Minnesota",240,20,16,2,52,16,7,11,46,2,7,22,20
"team",22200618,"DET",1610612765,"Pistons","Detroit",240,16,7,11,46,20,16,2,52,7,2,20,22
"team",22200621,"NOP",1610612740,"Pelicans","New Orleans",240,13,8,19,54,11,8,14,44,4,5,17,16
"team",22200621,"BOS",1610612738,"Celtics","Boston",240,11,8,14,44,13,8,19,54,5,4,16,17
"team",22200622,"NYK",1610612752,"Knicks","New York",240,14,11,6,38,14,9,20,54,4,5,16,25
"team",22200622,"IND",1610612754,"Pacers","Indiana",240,14,9,20,54,14,11,6,38,5,4,25,16
"team",22200625,"SAC",1610612758,"Kings","Sacramento",240,25,14,11,48,10,11,12,46,4,3,19,23
"team",22200625,"HOU",1610612745,"Rockets","Houston",240,10,11,12,46,25,14,11,48,3,4,23,19
"team",22200620,"MIL",1610612749,"Bucks","Milwaukee",240,19,17,10,42,16,7,21,46,4,3,15,12
"team",22200620,"ATL",1610612737,"Hawks","Atlanta",240,16,7,21,46,19,17,10,42,3,4,12,15
"team",22200623,"SAS",1610612759,"Spurs","San Antonio",240,16,21,19,70,11,30,16,68,11,8,18,17
"team",22200623,"MEM",1610612763,"Grizzlies","Memphis",240,11,30,16,68,16,21,19,70,8,11,17,18
"team",22200624,"PHX",1610612756,"Suns","Phoenix",240,9,12,6,52,29,11,24,60,2,4,17,20
"team",22200624,"DEN",1610612743,"Nuggets","Denver",240,29,11,24,60,9,12,6,52,4,2,20,17
"team",22200630,"LAL",1610612747,"Lakers","Los Angeles",290,18,23,18,64,7,4,8,60,4,9,18,26
"team",22200630,"DAL",1610612742,"Mavericks","Dallas",290,7,4,8,60,18,23,18,64,9,4,26,18
"team",22200631,"POR",1610612757,"Trail Blazers","Portland",240,12,6,9,52,17,10,19,68,4,1,27,19
"team",22200631,"CLE",1610612739,"Cavaliers","Cleveland",240,17,10,19,68,12,6,9,52,1,4,19,27
"team",22200626,"PHI",1610612755,"76ers","Philadelphia",240,17,15,12,44,21,7,21,52,3,6,29,22
"team",22200626,"OKC",1610612760,"Thunder","Oklahoma City",240,21,7,21,52,17,15,12,44,6,3,22,29
"team",22200628,"MIL",1610612749,"Bucks","Milwaukee",240,9,16,8,18,10,22,10,58,2,1,12,8
"team",22200628,"MIA",1610612748,"Heat","Miami",240,10,22,10,58,9,16,8,18,1,2,8,12
"team",22200627,"BOS",1610612738,"Celtics","Boston",240,12,14,10,54,20,4,24,40,6,9,15,19
"team",22200627,"BKN",1610612751,"Nets","Brooklyn",240,20,4,24,40,12,14,10,54,9,6,19,15
"team",22200629,"TOR",1610612761,"Raptors","Toronto",240,26,13,14,62,10,16,14,50,4,5,23,30
"team",22200629,"CHA",1610612766,"Hornets","Charlotte",240,10,16,14,50,26,13,14,62,5,4,30,23
"team",22200637,"PHX",1610612756,"Suns","Phoenix",240,25,13,21,46,17,8,15,64,3,3,20,22
"team",22200637,"MIN",1610612750,"Timberwolves","Minnesota",240,17,8,15,64,25,13,21,46,3,3,22,20
"team",22200635,"SAS",1610612759,"Spurs","San Antonio",240,18,9,13,50,20,19,21,70,3,6,19,26
"team",22200635,"GSW",1610612744,"Warriors","Golden State",240,20,19,21,70,18,9,13,50,6,3,26,19
"team",22200633,"IND",1610612754,"Pacers","Indiana",240,19,21,30,64,20,22,19,40,9,9,22,22
"team",22200633,"ATL",1610612737,"Hawks","Atlanta",240,20,22,19,40,19,21,30,64,9,9,22,22
"team",22200638,"UTA",1610612762,"Jazz","Utah",240,18,22,17,42,24,12,26,50,11,3,18,25
"team",22200638,"ORL",1610612753,"Magic","Orlando",240,24,12,26,50,18,22,17,42,3,11,25,18
"team",22200634,"WAS",1610612764,"Wizards","Washington",240,7,12,9,28,7,11,19,52,4,6,23,23
"team",22200634,"NYK",1610612752,"Knicks","New York",240,7,11,19,52,7,12,9,28,6,4,23,23
"team",22200632,"NOP",1610612740,"Pelicans","New Orleans",240,10,9,21,60,16,9,26,60,3,3,21,23
"team",22200632,"DET",1610612765,"Pistons","Detroit",240,16,9,26,60,10,9,21,60,3,3,23,21
"team",22200636,"OKC",1610612760,"Thunder","Oklahoma City",240,23,7,16,64,14,16,18,44,6,5,19,17
"team",22200636,"CHI",1610612741,"Bulls","Chicago",240,14,16,18,44,23,7,16,64,5,6,17,19
"team",22200639,"LAC",1610612746,"Clippers","LA",240,14,6,12,56,21,12,25,48,3,4,18,11
"team",22200639,"DEN",1610612743,"Nuggets","Denver",240,21,12,25,48,14,6,12,56,4,3,11,18
"team",22200640,"SAC",1610612758,"Kings","Sacramento",240,21,19,21,50,16,15,9,56,8,4,19,24
"team",22200640,"HOU",1610612745,"Rockets","Houston",240,16,15,9,56,21,19,21,50,4,8,24,19
"team",22200647,"POR",1610612757,"Trail Blazers","Portland",240,16,10,24,50,12,4,9,28,4,3,20,18
"team",22200647,"DAL",1610612742,"Mavericks","Dallas",240,12,4,9,28,16,10,24,50,3,4,18,20
"team",22200646,"UTA",1610612762,"Jazz","Utah",240,8,19,20,54,11,6,10,42,6,5,24,17
"team",22200646,"PHI",1610612755,"76ers","Philadelphia",240,11,6,10,42,8,19,20,54,5,6,17,24
"team",22200645,"MIN",1610612750,"Timberwolves","Minnesota",240,28,7,21,60,7,6,12,52,5,2,21,17
"team",22200645,"CLE",1610612739,"Cavaliers","Cleveland",240,7,6,12,52,28,7,21,60,2,5,17,21
"team",22200644,"TOR",1610612761,"Raptors","Toronto",240,12,18,17,56,21,9,12,40,3,4,19,22
"team",22200644,"ATL",1610612737,"Hawks","Atlanta",240,21,9,12,40,12,18,17,56,4,3,22,19
"team",22200642,"CHA",1610612766,"Hornets","Charlotte",240,5,13,5,60,15,15,17,48,2,4,11,15
"team",22200642,"BOS",1610612738,"Celtics","Boston",240,15,15,17,48,5,13,5,60,4,2,15,11
"team",22200641,"MIL",1610612749,"Bucks","Milwaukee",240,10,4,6,26,12,17,5,54,2,3,13,14
"team",22200641,"MIA",1610612748,"Heat","Miami",240,12,17,5,54,10,4,6,26,3,2,14,13
"team",22200643,"MEM",1610612763,"Grizzlies","Memphis",240,13,4,38,70,17,25,13,46,8,8,21,20
"team",22200643,"IND",1610612754,"Pacers","Indiana",240,17,25,13,46,13,4,38,70,8,8,20,21
"team",22200649,"LAC",1610612746,"Clippers","LA",240,20,13,7,62,18,11,15,62,6,6,16,17
"team",22200649,"HOU",1610612745,"Rockets","Houston",240,18,11,15,62,20,13,7,62,6,6,17,16
"team",22200648,"NYK",1610612752,"Knicks","New York",240,13,20,6,44,10,18,5,32,6,4,12,22
"team",22200648,"DET",1610612765,"Pistons","Detroit",240,10,18,5,32,13,20,6,44,4,6,22,12
"team",22200650,"GSW",1610612744,"Warriors","Golden State",240,19,9,25,34,31,14,18,56,4,1,22,18
"team",22200650,"CHI",1610612741,"Bulls","Chicago",240,31,14,18,56,19,9,25,34,1,4,18,22
"team",22200652,"SAS",1610612759,"Spurs","San Antonio",240,9,18,12,66,13,9,14,56,3,2,21,19
"team",22200652,"SAC",1610612758,"Kings","Sacramento",240,13,9,14,56,9,18,12,66,2,3,19,21
"team",22200653,"ORL",1610612753,"Magic","Orlando",240,18,14,15,60,19,17,22,56,2,5,17,22
"team",22200653,"DEN",1610612743,"Nuggets","Denver",240,19,17,22,56,18,14,15,60,5,2,22,17
"team",22200654,"POR",1610612757,"Trail Blazers","Portland",240,17,13,13,46,10,16,8,50,6,2,29,29
"team",22200654,"DAL",1610612742,"Mavericks","Dallas",240,10,16,8,50,17,13,13,46,2,6,29,29
"team",22200655,"PHI",1610612755,"76ers","Philadelphia",240,8,6,5,52,13,8,18,70,7,6,16,19
